Year,Country,Country Code,"Life expectancy at birth, total (years)",Electric power consumption (kWh per capita),Gross capital formation (% of GDP),Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Primary completion rate, total (% of relevant age group)","School enrollment, preprimary (% gross)",Income share held by lowest 20%,GDP growth (annual %),Imports of goods and services (% of GDP),High-technology exports (% of manufactured exports),Domestic credit provided by financial sector (% of GDP),"Foreign direct investment, net inflows (% of GDP)",Mobile cellular subscriptions (per 100 people),Energy use (kg of oil equivalent per capita)
2017,Aruba,ABW,75.62,..,20.55118213,72.54868983,..,..,..,..,7.048533386,71.25560569,6.617982256,..,5.253373308,..,..
2017,Austria,AUT,81.64390244,8458.134898,24.97806184,54.32602968,14.3,98.64917755,104.3837509,8,2.27224992,51.23003708,12.8851997,..,3.381802756,123.415,3839.948052
2017,Azerbaijan,AZE,72.694,2120.553077,24.3789257,48.54786473,..,107.1721673,35.97999954,..,0.153614647,41.85445095,3.301082299,13.93164052,7.016695984,101.59,1478.784184
2017,"Bahamas, The",BHS,74.031,..,27.55625899,31.72597193,..,..,35.27856064,..,3.371236486,36.60831211,7.802953484,..,2.447095848,90.5387,..
2017,Bahrain,BHR,80.407,18552.19717,33.54523405,72.25386214,..,98.17917784,54.44443893,..,4.953835341,64.17537767,0.624948583,..,3.833008912,159.547,9444.423939
2017,Bangladesh,BGD,71.606,443.2129459,30.94687312,12.81974689,..,..,41.73958206,..,6.590249998,17.17998378,..,..,0.616341785,93.069,260.8802861
2017,Barbados,BRB,76.237,..,..,..,..,..,89.45107269,..,0.128446002,..,..,..,1.658080265,117.63,..
2017,Belarus,BLR,74.12926829,3618.568538,28.03035891,66.7896002,5.9,97.56397614,98.1975174,9.9,2.5321835,66.57815452,4.60498281,41.73107583,2.332189195,120.213,2692.583449
2017,Belgium,BEL,81.49268293,7801.649876,24.33183313,83.44440505,..,..,115.1453171,8.7,1.474467616,83.45967319,11.49179036,..,-7.444237902,99.8304,4863.632802
2017,Belize,BLZ,72.062,..,15.04655165,49.79481975,..,102.6630294,48.85091019,..,-1.812853541,47.897454,8.17E-05,..,1.404563187,64.1586,..
2017,Benin,BEN,59.528,95.10140551,23.96042223,27.20559478,..,..,25.20878029,..,5.671561952,34.27100218,4.670718405,..,1.581704952,72.8671,412.3043521
2017,Bermuda,BMU,80.686,..,13.76364473,48.53814925,..,..,..,..,3.611419837,23.8542792,21.78901214,..,-4.033835397,102.232,..
2017,Bhutan,BTN,71.413,..,54.16776906,28.44640802,8.2,94.93399772,28.97913551,6.7,2.086845227,48.34199366,..,66.09919302,-0.638806367,96.8566,..
2017,Bolivia,BOL,67.536,772.3507255,22.22028632,24.90414437,42.2,91.36070505,73.78578949,3.9,4.195206334,31.80050839,5.871506761,78.53562932,1.899493281,96.6384,800.8881837
2017,Bosnia and Herzegovina,BIH,77.385,3864.458705,24.63459501,40.32441117,..,93.09481049,23.43524933,..,3.244100959,56.32146797,5.443549338,61.54865548,2.77975919,100.333,1966.742964
2017,Botswana,BWA,65.42,1616.854461,25.00589632,42.92004249,..,..,..,..,4.11437856,39.00390889,0.957704009,21.8237609,1.617960929,142.962,1280.407473
2017,British Virgin Islands,VGB,75.67,..,..,..,..,81.91056911,132.4697876,..,..,..,..,..,..,134.692,..
2017,Brunei Darussalam,BRN,74.943,8494.080024,34.80476018,49.57330652,..,103.8484941,67.02702332,..,1.328726513,35.6035539,29.84947115,28.60661538,3.858188215,125.87,8385.25859
2017,Bulgaria,BGR,74.81463415,5387.987421,19.81699847,66.99052142,22,98.9449234,76.96318054,5.7,2.745926447,62.64390763,9.636088545,..,3.392546584,120.596,2732.222441
2017,Burkina Faso,BFA,59.578,111.890744,22.06183659,26.45238564,..,61.586335,3.678129911,..,6.203489411,32.81639457,5.758531076,..,0.018237034,90.2081,285.3137994
2017,Burundi,BDI,61.345,..,8.806015605,6.026574329,..,61.30783736,14.02447033,..,0.500001262,16.21371877,1.663621512,..,8.114501839,51.4533,..
2017,Cabo Verde,CPV,74.71,..,29.28348624,42.06880358,..,89.50149551,73.54087067,..,4.55131481,57.98333032,..,77.26207838,5.594696735,119.374,..
2017,Cambodia,KHM,69.842,436.8094013,30.63345269,56.30005367,..,83.94560293,17.94958115,..,8.075039155,64.85539763,1.742386857,..,9.497602031,115.551,418.9536163
2017,Cameroon,CMR,60.817,263.5047096,19.4451374,18.35109858,..,68.70380954,35.88373947,..,3.541176549,20.84792302,6.017404018,..,2.256209759,83.4503,392.7762927
2017,Canada,CAN,81.81292683,15477.32492,23.55046923,31.45441015,..,..,..,7.3,3.033834912,33.6466507,14.34880557,..,1.53752072,86.1024,8175.190376
2017,Cayman Islands,CYM,78.615,..,..,74.02181706,..,..,90.26657867,..,3.184045923,43.41476662,..,..,48.51588184,149.773,..
2017,Central African Republic,CAF,45.231,..,25.6012512,17.25977376,..,..,2.925549984,..,4.527278213,39.88377195,22.07636162,..,0.332412483,24.5204,..
2017,Chad,TCD,51.875,13.31390953,18.53665189,23.18561577,..,36.39827728,0.741850019,..,-1.627993671,20.10444562,..,..,2.722155313,40.7649,204.2673784
2017,Channel Islands,CHI,81,..,..,..,..,..,..,..,1.806481314,..,..,..,..,..,..
2017,Chile,CHL,80.61,4053.479986,22.63666996,28.33137683,8.5,98.154953,81.76367188,5.6,1.357695373,27.69478213,7.106096475,128.9059982,1.896470298,124.001,2065.975717
2017,Colombia,COL,76.418,1533.063523,21.59937684,15.14528975,35.9,106.3732529,..,4.1,1.359360868,20.13762519,8.962362764,..,4.393182328,129.272,859.1401654
2017,Comoros,COM,65.127,..,13.43344337,11.90131645,..,81.12507613,20.41786957,..,5.596189521,28.26304247,27.39812915,..,0.363776536,61.9708,..
2017,"Congo, Dem. Rep.",COD,59.495,110.2391526,24.98767838,35.25052218,..,..,..,..,3.726947659,39.04085744,0.184343688,8.364934573,2.756443314,40.6223,342.4737686
2017,"Congo, Rep.",COG,64.203,306.4841392,45.89448623,47.96273166,..,..,..,..,-5.594773719,46.6543636,2.006574111,..,37.32277487,94.4868,548.0187539
2017,Costa Rica,CRI,79.994,2065.465991,18.06487424,32.76268315,22.1,91.22923279,80.54815674,4.4,4.157698963,32.3092706,18.49521818,79.15354374,4.833275221,179.931,972.7527405
2017,Cote d'Ivoire,CIV,59.315,272.6180596,20.81881638,25.4987866,..,69.05172823,8.151089668,..,7.410762426,23.16372087,7.015540668,..,1.856734864,118.755,392.5852505
2017,Croatia,HRV,77.72682927,4249.015256,20.82408179,48.91331053,19.3,98.41345978,70.04888916,7.4,3.280958121,48.30802087,8.73810136,..,3.239996058,105.795,2159.969522
2017,Cuba,CUB,77.3,1545.275982,10.29824865,14.55127048,..,95.57462432,100.611702,..,1.809791772,11.6711659,21.11088362,..,..,41.0193,923.4354236
2017,Curacao,CUW,76.423,4957.078196,30.89590671,59.62968928,..,..,..,..,-1.276208101,80.18276026,..,..,5.692611328,111.078,10612.55656
2017,Cyprus,CYP,81.543,3807.777401,20.3824582,73.83647914,15.4,101.2697296,83.71259308,8.4,5.750832366,74.17687642,13.34996114,..,184.0542826,136.172,1794.017322
2017,Czechia,CZE,78.97804878,6573.732368,25.08974109,77.68443262,9.6,97.24272919,106.4189682,10.2,5.1735653,70.06640223,17.82925682,..,5.07066241,119.874,4089.513413
2017,Denmark,DNK,81.10243902,5885.01608,21.95682422,55.34595156,..,101.6845169,95.91546631,9.1,3.056477239,48.86972536,12.45572093,..,1.087804903,123.862,2896.570676
2017,Djibouti,DJI,63.71,..,21.63280793,150.0983615,21.1,..,6.968790054,5.4,5.458091517,155.8696049,..,..,5.970135971,35.3657,..
2017,Dominica,DMA,68.62,..,..,..,..,107.6041667,..,..,-7.544363755,..,8.330018176,..,4.025381035,109.831,..
2017,Dominican Republic,DOM,73.37,1552.849329,21.18092063,24.17975196,31.2,96.09523025,51.00506973,5.9,3.933861764,26.57978359,8.356271499,49.89196782,4.5502561,82.2092,824.3965716
2017,Ecuador,ECU,76.22,1451.294634,22.48038782,21.48558739,21.5,98.93872325,70.43579102,4.7,5.97039881,22.13213593,7.956916349,37.99545486,0.605349508,87.4214,897.9481076
2017,"Egypt, Arab Rep.",EGY,70.709,1564.919677,18.73410104,15.01408682,32.5,83.76613135,28.89180946,9,4.181221,27.81804754,0.565232576,..,2.983015509,99.2884,897.2180736
2017,El Salvador,SLV,71.007,1016.812818,16.67700194,29.02976438,..,91.90809362,..,6.4,2.247619081,45.27488682,5.737361472,94.40674068,2.016884515,152.539,674.6654416
2017,Equatorial Guinea,GNQ,61.481,757.1703973,14.03171665,58.86310521,..,..,..,..,-5.667508505,43.56515304,..,..,3.154134304,36.2336,1291.244826
2017,Eritrea,ERI,66.612,92.37077693,..,..,..,68.7705307,21.38326073,..,..,..,..,..,..,22.0611,278.0466537
2017,Estonia,EST,78.09268293,7322.845882,25.93819762,74.30555838,21.9,96.38076782,92.38736725,8.1,5.63467249,70.33009256,17.96469428,..,6.318927212,144.557,4444.846671
2017,Eswatini,SWZ,57.574,1147.475166,17.70617494,43.14631153,..,100.5629077,..,..,1.456792976,43.71372418,0.2932498,..,-1.291483154,88.713,996.7147048
2017,Ethiopia,ETH,64.766,80.817766,38.44398716,7.629374715,..,..,40.40803909,..,9.564189658,23.47427478,5.839371939,..,4.912701578,36.1095,382.0801046
2017,Faroe Islands,FRO,82.14390244,..,23.45987701,56.36479138,..,..,..,..,3.512013675,50.87360878,..,..,..,112.69,..
2017,Fiji,FJI,67.06,..,21.42369154,46.01556504,..,101.1935651,29.12174797,..,5.35336456,51.00609749,3.5348889,114.8433657,7.240212891,112.534,..
2017,Finland,FIN,81.63170732,15464.17768,24.30954225,38.1663151,12,99.12998962,83.58174133,9.4,3.303370036,37.77246713,9.657314733,..,6.661365554,129.983,6070.157508
2017,French Polynesia,PYF,82.774,..,19.67412913,19.55695843,..,..,..,..,4.292633631,35.02073207,13.29134764,..,1.543514592,102.768,..
2017,Gabon,GAB,66.816,1038.991145,21.29860844,50.22675397,33.4,..,..,6,0.472642031,24.84198647,3.227817758,..,8.801570257,123.475,2263.593357
2017,"Gambia, The",GMB,63.708,..,22.95972668,18.48073482,..,..,37.68247986,..,4.822611249,37.25284479,0.360381487,..,4.275241643,126.634,..
2017,Georgia,GEO,73.435,3068.397995,25.12481761,45.87655249,21.9,121.4038776,..,6.3,5.159902617,56.70772521,2.966863973,57.81985237,11.71836765,145.072,1312.786103
2017,Ghana,GHA,63.829,408.8528148,19.56551996,33.87687478,..,89.29606054,116.7941132,..,8.128894881,36.67149051,4.427172319,..,5.390358417,122.472,321.6899812
2017,Gibraltar,GIB,82.858,6044.678055,..,..,..,112.5984252,205.8956909,..,..,..,..,..,..,119.828,6890.925562
2017,Greece,GRC,81.28780488,5616.34615,11.88830163,34.77932047,18.5,98.4479599,74.35430145,6.6,1.473124727,36.10328621,12.11488958,..,1.716295505,120.306,2148.051564
2017,Greenland,GRL,71.93219512,..,23.61529351,40.69223375,..,..,..,..,0.052728183,43.51502212,4.337187292,..,..,111.145,..
2017,Grenada,GRD,74.977,..,..,..,..,..,98.49381256,..,4.438675669,..,7.165029605,..,13.61645083,98.0414,..
2017,Guam,GUM,76.463,..,..,18.97555297,..,..,..,..,0.890099909,50.29103609,..,..,..,..,..
2017,Guatemala,GTM,71.583,632.3881353,13.59610647,18.49504633,..,81.5305646,49.00283813,..,3.079851271,27.57437418,5.343581471,42.71099094,1.393289832,120.638,817.6767207
2017,Guinea,GIN,58.715,..,22.27041715,44.66029845,..,..,..,..,10.30000534,56.59133532,..,..,5.594271746,94.4641,..
2017,Guinea-Bissau,GNB,61.148,..,18.12072595,26.53438041,..,..,..,..,4.663679439,30.37936719,..,..,1.067443967,76.4394,..
2017,Guyana,GUY,68.543,..,..,..,..,..,..,..,3.734491546,..,0.090739337,46.59430615,4.469951827,83.6991,..
2017,Haiti,HTI,63.832,83.19656742,16.87697985,11.00347034,..,..,..,..,2.510271345,31.07107744,..,..,2.483609153,58.2918,410.5955452
2017,Honduras,HND,71.805,737.1609313,24.82071317,43.09385484,49.8,79.35597644,41.14675903,3.4,4.842913911,58.71925624,3.123585549,60.20476484,4.105920467,85.8717,537.5923822
2017,"Hong Kong SAR, China",HKG,84.69560976,6290.10442,22.06901686,188.9023996,..,111.3474576,108.1553497,..,3.796113581,187.8932671,61.55486393,..,36.83755166,247.079,1868.116582
2017,Hungary,HUN,75.81707317,4352.633088,23.27307689,85.74615334,12.8,100.0874634,82.2841568,7.9,4.124183895,79.2867025,17.26307328,..,-8.631354962,101.629,2737.453325
2017,Iceland,ISL,82.66097561,54301.10658,21.74143891,45.73224001,8.8,98.93569183,94.08853149,9.7,4.194948789,41.24670697,26.37598401,..,-28.3072317,116.796,16234.98296
2017,"Iran, Islamic Rep.",IRN,76.396,3178.834747,31.79653682,22.73568826,..,94.44178772,62.48924255,6.9,2.758505246,22.0091825,1.363255639,..,1.026026333,102.376,3028.216407
2017,Iraq,IRQ,69.788,1156.813983,17.85247686,33.91606341,..,..,..,..,-1.819750351,25.86484898,..,..,-2.687994284,84.9465,1185.881063
2017,Ireland,IRL,82.15609756,5829.584801,34.01757527,124.8149992,..,98.28806305,82.8779068,8.4,10.04962848,101.1386034,29.33402625,..,20.4067173,101.842,2854.858205
2017,Isle of Man,IMN,80.506,..,..,..,..,..,..,..,2.837758071,..,..,..,..,..,..
2017,Israel,ISR,82.55121951,6844.593897,23.17659811,28.97765876,..,98.91864777,110.7981567,5.2,4.346931167,27.3024555,21.06797885,..,4.712627516,126.049,2481.516023
2017,Jamaica,JAM,71.879,1146.047751,22.53183995,34.65706257,19.3,87.7860156,..,..,0.997123062,48.86610995,5.739326105,140.6755618,6.0019996,109.783,919.6677034
2017,Jordan,JOR,76.071,1830.035803,24.71736035,34.36836913,..,94.39926096,25.89166069,..,2.473598154,55.36323138,1.812819426,..,4.878141332,94.8121,917.0415684
2017,Kazakhstan,KAZ,72.996,4955.036559,26.35248253,32.39775294,..,94.96155434,52.98101425,9.8,4.100000003,24.427635,24.21041714,40.07485812,2.85205738,143.113,3404.267075
2017,Kenya,KEN,62.725,175.5974042,20.6634949,12.73665994,..,..,78.11782074,..,3.837958174,23.25839793,3.348590418,51.15698844,1.640836904,87.0265,538.6069039
2017,Kiribati,KIR,65.787,..,27.02083811,13.25630874,..,..,..,..,3.749117826,87.30493822,3.421474035,..,0.352123236,38.348,..
2017,"Korea, Dem. People's Rep.",PRK,73.034,767.8063147,..,..,..,..,..,..,..,..,..,..,..,14.7573,768.5331256
2017,Kosovo,XKX,77.105,..,34.69264949,27.32884488,..,..,..,3.5,4.825655653,53.08129247,..,39.85610908,3.994493957,..,..
2017,Kuwait,KWT,79.91607317,15957.88209,27.73083878,51.19631565,..,90.59468729,65.31188965,..,-4.712222701,46.64373092,0.203527625,..,0.09364021,171.826,9526.71485
2017,Kyrgyz Republic,KGZ,71.2,1816.164914,32.90209146,34.25284136,25.6,97.28466718,38.70339966,9.9,4.739937224,66.36460445,17.61234039,..,-1.391842888,136.138,609.7055985
2017,Lao PDR,LAO,67.345,758.8897753,..,..,..,101.0544757,42.88727188,..,6.892530873,..,37.95044844,..,9.877991605,52.8888,811.8412303
2017,Latvia,LVA,74.62926829,3600.467088,22.71203801,64.13995426,23.3,99.31181335,95.61824799,6.7,3.398948726,64.57404906,18.17561463,..,4.048800195,126.847,2265.216939
2017,Lebanon,LBN,78.192,3169.414662,21.78793523,21.92693319,..,67.3921729,..,..,0.903028464,46.52849607,3.283270928,..,4.75677914,71.4122,1475.80821
2017,Lesotho,LSO,53.874,..,22.20561298,47.47693403,49.7,..,..,4.6,-3.138174937,98.8898373,0.176184816,..,1.828066232,110.37,..
2017,Liberia,LBR,60.777,..,..,..,..,57.18524935,125.1788177,..,2.45515592,..,56.85808745,..,7.309485784,54.8575,..
2017,Libya,LBY,72.721,3991.826402,13.70775618,27.19725571,..,..,..,..,32.49180219,20.35171048,..,..,..,89.3338,3485.709594
2017,Liechtenstein,LIE,83.74634146,..,..,..,..,90.43927765,103.0666733,..,..,..,..,..,602.3745261,122.594,..
2017,Lithuania,LTU,75.4804878,4203.840164,20.4801158,73.60634061,22.9,101.5820618,88.18839264,6.3,4.612243103,71.31205249,12.5193568,..,2.897455723,154.148,2653.399843
2017,Luxembourg,LUX,82.09512195,13847.89783,18.88971755,192.7475035,..,78.40264893,91.90924835,6.8,1.317187138,161.0464884,6.968841029,..,-41.65099456,133.111,6313.353712
2017,"Macao SAR, China",MAC,83.52682927,..,19.58301701,80.53419918,..,106.1052632,95.3088913,..,9.860051514,34.39157626,16.19144757,..,3.376085025,316.602,..
2017,Madagascar,MDG,63.433,81.30392381,15.8063769,30.90263088,..,63.47688713,37.5630188,..,3.933307595,34.44077063,1.289485858,..,3.52797151,32.5906,299.4537102
2017,Malawi,MWI,63.914,..,..,..,..,..,..,..,4.000000001,..,2.012431544,..,1.00854876,43.0855,..
2017,Malaysia,MYS,75.542,4699.025617,25.54734345,70.01174251,..,89.93682889,99.96702576,..,5.81272241,63.14343086,51.12407111,..,2.935820381,130.854,2617.764623
2017,Maldives,MDV,79.228,..,42.81971585,69.05944845,..,94.01197605,91.54714966,..,7.074428717,72.85266213,0.14397589,65.2579933,9.505145292,196.41,..
2017,Mali,MLI,58.562,..,25.54498341,18.90650759,44.9,45.93079808,6.856239796,..,5.375547696,30.5854909,1.242702763,..,3.062794275,111.21,..
2017,Malta,MLT,82.34634146,5071.653971,19.15963899,116.6266642,16.8,99.48516846,107.7192612,8.5,12.97211934,96.42121428,30.37705548,..,299.8249408,129.249,1451.209231
2017,Marshall Islands,MHL,65.673,..,22.66041179,39.1129153,..,..,..,..,3.558151885,86.03233505,..,..,2.73069606,34.3872,..
2017,Mauritania,MRT,67.088,..,37.89880238,34.50567753,..,64.66293502,..,..,6.270545669,44.30930265,..,..,8.650079992,96.7595,..
2017,Mauritius,MUS,74.51463415,2317.993623,17.66798277,46.60671952,10.4,91.75839526,100.6605911,7.2,3.937983806,53.0950956,2.385411188,..,3.500168997,142.525,1156.155179
2017,"Micronesia, Fed. Sts.",FSM,65.761,..,..,30.6008078,..,81.67664298,29.79938698,..,0.823045267,72.58091922,..,..,..,21.1123,..
2017,Moldova,MDA,70.375,2005.670028,21.93895421,32.5328466,..,107.2375095,94.31398773,10,4.175612051,56.09054368,5.393474718,23.49327072,1.571511991,117.321,1397.599098
2017,Monaco,MCO,85.878,..,..,..,..,..,..,..,-3.206183238,..,..,..,..,87.5259,..
2017,Mongolia,MNG,70.54341463,2148.357673,27.4062543,59.16667927,..,90.24798814,85.34975433,..,5.636876387,56.7662226,3.467943748,..,13.01602806,125.184,1603.821551
2017,Montenegro,MNE,76.68536585,4937.841663,30.22280757,41.0551905,23.8,97.76406097,62.10577011,5.2,4.716465276,64.49977449,4.238029616,..,11.54440306,168.465,1625.496083
2017,Morocco,MAR,73.608,931.6039838,31.65807145,32.60646099,..,89.86769638,53.97813034,..,5.057898162,41.56689689,3.863137613,124.4025659,2.260921961,123.894,577.5820989
2017,Mozambique,MOZ,60.148,472.7974931,32.20430684,41.04346332,..,50.64026098,..,..,2.638207373,64.70217738,10.71051594,..,17.48311193,42.162,371.7391255
2017,Myanmar,MMR,65.909,317.757389,..,..,24.8,..,9.779600143,8.9,6.136108244,..,6.028704113,..,7.273355552,92.3918,429.2115827
2017,Namibia,NAM,61.661,1648.680637,17.76649562,33.62080408,..,85.13891278,33.50778961,..,-1.027248089,47.59886202,0.181864832,80.18154225,2.175057302,106.915,714.9695227
2017,Nauru,NRU,61.101,..,..,60.27191807,..,..,..,..,-6.011229987,82.44089943,..,..,..,88.308,..
2017,Nepal,NPL,68.74,203.596711,37.32505401,7.812188655,..,114.9995336,86.92914581,..,8.977279356,36.83022197,1.184259948,..,0.677439884,128.864,484.1575158
2017,New Caledonia,NCL,77.504,..,27.79173714,21.00779809,..,..,..,..,..,37.92038453,..,..,5.302022551,..,..
2017,New Zealand,NZL,81.85853659,8662.123982,23.70401683,27.56344166,..,..,102.1466293,..,3.378732195,26.57985538,9.252291074,163.0128745,1.156025408,132.98,4200.712627
2017,Nicaragua,NIC,73.389,610.3323327,29.91543053,41.33896926,..,..,72.19103241,..,4.631207576,55.04161717,0.599501195,51.46306938,7.510576206,129.506,632.3739473
2017,Niger,NER,59.524,56.16864702,26.01525214,12.80654121,..,..,7.919099808,..,5.005360786,26.26457052,18.32427225,..,3.028230247,40.955,143.8315997
2017,Nigeria,NGA,52.397,138.1890998,..,..,..,..,19.65497971,..,0.805886619,..,2.330351819,..,0.642182922,72.368,316.0890057
2017,North Macedonia,MKD,75.95365854,3464.554156,32.27294348,55.14571934,21.9,94.15418243,40.98350906,5.7,1.081772738,68.99156455,3.981634737,60.32939188,3.36726558,103.459,1438.491959
2017,Northern Mariana Islands,MNP,77.47,..,..,69.29487179,..,..,..,..,23.17073171,62.11538462,..,..,..,..,..
2017,Norway,NOR,82.6097561,24007.53615,27.5528324,36.73226499,12.9,99.49916077,95.36524963,8.9,2.463746266,32.37651677,21.59709845,149.8386297,1.468742781,108.393,5673.509315
2017,Oman,OMN,79.748,7234.1052,33.84336784,45.71654648,..,106.8518766,53.76467896,..,0.304057566,43.23660154,1.116738698,..,3.560055839,148.822,5765.190419
2017,Pakistan,PAK,66.223,495.9064484,16.33289108,8.221611344,..,..,76.79456329,..,4.432625907,17.25042366,2.176368769,..,0.73583705,64.7302,456.0173609
2017,Palau,PLW,69.019,..,33.66456583,46.36165966,..,..,..,..,-3.260018455,81.56158964,26.82768045,..,16.71568627,..,..
2017,Panama,PAN,77.901,2265.104581,41.48457484,41.47101069,20.7,90.26074152,62.23503876,3.4,5.744059464,42.57652655,0.29486416,80.39664646,6.345731589,128.826,1035.95086
2017,Papua New Guinea,PNG,64.923,..,..,..,..,..,..,..,3.534610818,..,..,41.04507921,-0.788236306,43.7752,..
2017,Paraguay,PRY,73.45,1901.03271,20.6000429,38.16928454,26.4,..,..,4.7,4.810078856,32.91084986,6.43135602,..,1.556429906,117.821,1116.339463
